epoch,acc,get_F_score,get_MCC,get_precision,get_recall,loss,val_acc,val_get_F_score,val_get_MCC,val_get_precision,val_get_recall,val_loss
45,0.9993684875276286,0.9848107482154624,0.9830284845376063,0.9865355099041755,0.9811833346596442,0.5171396118529833,0.9973783639116037,0.8867315212897795,0.8592660538759339,0.9188596617759728,0.8191927391065311,0.517435716938353
46,0.9996579307441322,0.9930706126930061,0.9909681635973968,0.9946825376574259,0.9880168016628647,0.5003533737306382,0.997301257085294,0.8897548946694046,0.8471266051824395,0.9396043631526589,0.7806696190828408,0.5023991979041408
47,0.9994605830965162,0.9862246311485059,0.9853747931672026,0.987245378412958,0.9848626994695203,0.48501103419138875,0.9972241500169319,0.8777099982546311,0.829755085205601,0.9360767817182891,0.7544544155066949,0.48768889736270693
48,0.9995921481949268,0.9891739867634678,0.9879517904044126,0.9904147128960469,0.9866717629351875,0.4698310076418757,0.9974297686641873,0.8908784560142813,0.8616780056160356,0.9314778922033539,0.8185969494181897,0.47190858586137774
49,0.9997500263130197,0.9946128208001606,0.9931162468898473,0.9958295273085718,0.9910411350903493,0.4552669175084472,0.9973269592800464,0.8940635225830276,0.8437534356201813,0.9551738454972806,0.7644285439547207,0.46061667927486766
50,0.9994079570571519,0.9869948920419676,0.9841722332418699,0.9891844463278125,0.9804203044287896,0.44203744825721103,0.9973269592800464,0.8920911498679736,0.8452493373809105,0.9453041593757681,0.7720793342049238,0.44635329125923734
51,0.9996053047047679,0.9898076320294267,0.9895333110527068,0.9905911630209515,0.9897464707630231,0.42860462692283025,0.9973783639116037,0.8897325976621024,0.8436121411238002,0.942687907883076,0.7712385826536484,0.43383792983289765
52,0.999618461214609,0.9897711340370535,0.9894777038400768,0.9902728716833518,0.9896455758145678,0.41598760194934525,0.997429768543161,0.9004164364814243,0.8566000166963795,0.9530527424352111,0.7880061348316084,0.4213623560121133
53,0.9997368698031787,0.9930439451445706,0.9928071178921699,0.9934872903393238,0.9929146111707865,0.4037939359446398,0.996632996875049,0.8637217781141557,0.8034015292726946,0.9382439317560344,0.7074581120852305,0.41423308844125994
54,0.9994868961161983,0.9864395687221514,0.9859777484275382,0.9872430697602607,0.9861199668351882,0.3923304932906168,0.997301257085294,0.872583248718704,0.8556734919103761,0.9003449374338826,0.8336364750116723,0.39744744323255116
55,0.9996316176491679,0.991609995659496,0.9911589175509774,0.9921671521373829,0.9910156896786619,0.3811777231881724,0.9970442339275075,0.8900747731794114,0.8325489562249059,0.9601086901267817,0.7410254996416149,0.39135453416500443
56,0.999618461214609,0.99121137838993,0.9905679829433559,0.991898022655587,0.9901376641332419,0.3708280741497161,0.9972755546484892,0.9018801801490917,0.8448215971325297,0.9704483608348112,0.7529452394191506,0.3795492555880524
57,0.9997237132933375,0.9932172896297163,0.9932491385601732,0.9933863423922328,0.9937695674978548,0.3604249886846106,0.9972241500169319,0.8922255756149873,0.8387720384869735,0.9578057609073951,0.7539635407292559,0.3702750182615677
58,0.9995921481196447,0.9910540136961219,0.9890231468177898,0.9927133833806197,0.9863324869169635,0.3510196060397075,0.9969414246643928,0.8498360846987986,0.8378596512296442,0.8730354743137189,0.8253709073775343,0.35829945834967364
59,0.9996579307441322,0.9916934074069209,0.9903018543085617,0.9929192088024451,0.9885683986164748,0.34169217023507203,0.9973526615958251,0.8980515332119894,0.8497017945348488,0.9515915169952296,0.7740632411165576,0.3505236012813019
60,0.9998289653720661,0.9947432608820742,0.995389771127736,0.994453382396708,0.9967644188281374,0.3324266590453263,0.997506875490497,0.9038387953639138,0.859446208535603,0.9568919042769206,0.789829108914337,0.34188041440332717
61,0.9995921481949268,0.9891426786223583,0.9889765756404496,0.9895529185404415,0.9894007963954041,0.324299958759503,0.9971727453853745,0.8766130922380353,0.8377803768177005,0.9256953306284156,0.7787113470309567,0.3328088477805809
62,0.9996974002736554,0.9919778201695731,0.9912339951186265,0.9928018377023224,0.9905491078004073,0.3159690584405926,0.9974040662273824,0.8824860423716773,0.8609764258057622,0.9169013873709714,0.8311042521608226,0.3241951209253251
63,0.9997500263130197,0.9938560853994667,0.9928886731566033,0.9948578386755444,0.9918116340761673,0.3079809602618581,0.997506875490497,0.891368029473432,0.8604202798687661,0.933737299959303,0.8145137755885588,0.31716429500133475
64,0.9996316177244501,0.9906868091345762,0.9899044528708635,0.9915194461727354,0.9892304531587649,0.30057127146253637,0.9971470430695959,0.8696571751702468,0.8418570129031293,0.9058724019357508,0.8018868399707514,0.3105270980710123
65,0.9996316177244501,0.9922424162604812,0.9908547814476303,0.9933836691731617,0.9891395681269005,0.29348362461414707,0.997429768543161,0.8909030711454449,0.8576570762013569,0.9330793220872399,0.8066598003275899,0.30331310898247105
66,0.9997237132933375,0.992611136201582,0.9927418310194815,0.9927378518871729,0.9934265787959563,0.2863815033979108,0.9972241500169319,0.8897178279292498,0.8395366235534562,0.951063137057875,0.7605490316421067,0.2983479266098422
67,0.9999210609409536,0.9978820585148069,0.998071960217952,0.9977971486399869,0.9985175406276622,0.2792795170245579,0.9973269592800464,0.8856334798940915,0.8463546177497527,0.9350689251114587,0.785802902093349,0.2906301216596651
68,0.9998552783917483,0.9971535745990513,0.9961600338467899,0.9978907060879129,0.9947322042047846,0.2727676890747332,0.9971213407538172,0.8757008008227443,0.8334767817853457,0.9286927914360236,0.7677967717270869,0.2851433939175693
69,0.9996842437638144,0.9907630199683916,0.9913205878820661,0.9906539808585887,0.9928077916172526,0.26652487819790277,0.9971213407538172,0.8880646767525456,0.8352504878670156,0.9511685269062835,0.7520361270653174,0.28016062157497307
70,0.9996710872539732,0.9934991203148908,0.9922516082741187,0.9945148632233048,0.9906955803711657,0.2602988086164832,0.9973269592800464,0.8899135461066705,0.8500380259737107,0.9387243653598746,0.7885705919788703,0.27220368702281067
71,0.9995921481949268,0.9890289367242758,0.9884554657505984,0.9898492150426651,0.9882592728308358,0.2546907342674732,0.9973783639116037,0.8947899577354574,0.8495839433616486,0.951116306135213,0.7783923262919488,0.2656573160338041
72,0.9997237132933375,0.9933640223755961,0.9924454461861981,0.9941510825944617,0.9913652839817232,0.24865509682724996,0.9973783639116037,0.8912176668473902,0.8499661837341234,0.9410116267399765,0.7864608811419708,0.2610097482846826
73,0.9995658351752447,0.9887794998492357,0.9888276791851115,0.9891134137016211,0.9896668892962696,0.24338122888648275,0.9973783639116037,0.8961871348524999,0.8543850093513906,0.9456829947875252,0.7894792305717558,0.255784306977474
74,0.9997763393327018,0.9963178575798005,0.9944539575711788,0.9977042452434077,0.9917065610685871,0.23804289230220307,0.9973526615958251,0.8758746369703055,0.8553378924321083,0.9061111919642212,0.8268064987421385,0.25006133804963004
75,0.9997500263130197,0.9933191132588131,0.9930641072923893,0.9936538923540789,0.9930560749689538,0.23305982268806408,0.9970442339275075,0.8465395873929484,0.8440348059417723,0.8625737960429837,0.8481386050910924,0.244693386475668
76,0.999815808862225,0.9957940491760747,0.9949648240505676,0.9965036261923601,0.9938991917219805,0.22826107693727288,0.9974554708589397,0.898321491063329,0.8522544373453489,0.9542756508232974,0.7795364330960646,0.24171001226767747
77,0.9997500263130197,0.9939552590967717,0.9936307708961865,0.9943464596564362,0.9935146749753624,0.22360989811194343,0.9973269592800464,0.8854172213558524,0.85082738622776,0.930102747940878,0.7985238349422088,0.23697709592498406
78,0.9997894958425428,0.9940253626408169,0.9942635868727665,0.9940463476539373,0.9950382986290557,0.21900939215560822,0.9973012569642677,0.8897320089905939,0.8490534722873962,0.9393823440163102,0.785964310644133,0.2330483474932931
79,0.9998421218819071,0.9950348662020169,0.9957733571861884,0.9946836779311059,0.9972892904166184,0.21441389328428925,0.9972241500169319,0.8944671751462764,0.8375625597314434,0.9638529025093091,0.7459168255529821,0.23067268854946946
80,0.9997500263130197,0.9928553683696804,0.9929713560661357,0.9930497785704147,0.9936079361127335,0.21038146340217154,0.9971470430695959,0.8764460448338537,0.8285272419383728,0.9367869799692365,0.7525844433967195,0.22649334091887055
81,0.9996053047047679,0.9898013836295338,0.9900484541794737,0.9898476102655529,0.9911034390394619,0.20643335458492307,0.9973269592800464,0.8918577492624681,0.8484637724665995,0.9456697000670268,0.7802983779649487,0.2211995772736097
82,0.9998421218819071,0.9965150763443703,0.9959920022553136,0.9969958823400477,0.9953851690795243,0.20196510751948032,0.9972498523327105,0.8935031320146279,0.8397762658025715,0.9592313825062309,0.7542668951977239,0.21803325433577514
83,0.9996316177244501,0.9896599055591251,0.9896237761105328,0.9901163285687753,0.9902330311633778,0.19852941629824142,0.9973526615958251,0.886260771155771,0.8433696782714275,0.9369279783650255,0.7761207315745728,0.2139158553420175
84,0.9997237132933375,0.9934506277676168,0.9932534033443385,0.9937634871089073,0.9933803667960425,0.19473155721772684,0.9967615083329161,0.8849200398318919,0.8182708939369989,0.9680723230065494,0.7108440614091032,0.21525061541170223
85,0.9998552783917483,0.9961288652474247,0.9961638085755056,0.9962443383966367,0.9964873447705289,0.19081908710980813,0.9971984477011532,0.8756520093279367,0.8389031204543191,0.9237422813203551,0.7829568804629427,0.20582837348913366
86,0.9997631828228607,0.993279634896184,0.9936339833362268,0.993201900715452,0.9946235333125398,0.18743137607178229,0.9971984477011532,0.8663402135877041,0.8457989385143525,0.898660739452864,0.8174746815034497,0.20282227495402236
87,0.9998158087869429,0.9955460837158124,0.9951835239564678,0.9959235705773262,0.9948889275636563,0.1839812326187862,0.9971984477011532,0.8897870586008323,0.8452300088754962,0.9439934216692308,0.7765432443728955,0.20006483503140446
88,0.9996974002736554,0.9904292903690761,0.9913817464822268,0.9900748214023062,0.9935165186854817,0.18083911663813912,0.997301257085294,0.8788494839730043,0.8508971775770279,0.9163244318082129,0.8100849955007853,0.19485399443206666
89,0.9997763393327018,0.9945550787864189,0.9943816913026168,0.9947959467080151,0.994460529985459,0.17749622305146445,0.9973526617168513,0.8819641519840477,0.8523571244899489,0.9210242835561763,0.809113692217927,0.19255689823693653
90,0.9997763393327018,0.9939242392361208,0.9938780892498806,0.9940542235724261,0.9941579876743032,0.1740858410423824,0.9973783639116037,0.8839535341630002,0.8566555298707239,0.9202852794529462,0.81615872301402,0.18933563348415544
91,0.9998815914114304,0.9967166490271748,0.9967011982811688,0.9968297404498129,0.9968827414946762,0.1708208975472233,0.9973269592800464,0.894256466042978,0.8543559899246064,0.9421747192787548,0.7918130154337846,0.18708865641996095
92,0.9996974002736554,0.9919706874365004,0.9919432768845806,0.9922208847240227,0.9924124984813482,0.16832865459544322,0.9972755546484892,0.8889379879955669,0.8456461364900542,0.9395651180877086,0.7781364459647925,0.18505738338444402
93,0.9995395221555625,0.9869517065853637,0.9875495289704784,0.9868963000875011,0.9893302511960603,0.1655738575890019,0.9972755547695153,0.874230345716809,0.8483810080845121,0.9059377607198192,0.8112338477581013,0.18102861375139792
94,0.9996842437638144,0.9929796553902746,0.9924548407778365,0.9935671396097903,0.9921017931757594,0.16256224167289238,0.9970956385590648,0.8524774721903751,0.8258490095798648,0.8921567485321275,0.7882045747813604,0.1780320420142364
95,0.9997368698031787,0.9943820430584774,0.9932397935355591,0.9952862117933156,0.9917584146126837,0.16000497541908415,0.9972755547695153,0.8553910843696132,0.838894499660528,0.8828823791223812,0.8179389715461266,0.17565613431864605
96,0.9997894958425428,0.9940241091427785,0.9942044453951651,0.9941212929445697,0.9948809986778993,0.15721570161120188,0.9971470430695959,0.8626730579526771,0.8432245434876301,0.893203690642334,0.8173650191784162,0.17418258034758902
97,0.9997894958425428,0.9922842237525533,0.993029397200966,0.9921251398778541,0.9947319612943704,0.15469103384401883,0.9972241500169319,0.8716807728955718,0.8452697318484569,0.9063257742985777,0.8071506743206565,0.17216722994332728
98,0.9998421218819071,0.9942931414604087,0.9948018562754836,0.994177327358325,0.9959583200162215,0.1521505125023016,0.9971470430695959,0.8884894881542736,0.835346257387573,0.955794316248497,0.7501775491414431,0.17026724829493484
99,0.9995921481949268,0.987603266594749,0.9889178226375791,0.9870787511033995,0.9918248303349853,0.15031981184794743,0.9971213407538172,0.86912361170769,0.835532490933573,0.9151035724261138,0.7850195932725953,0.16687421780115508
100,0.9998421218819071,0.995954812507782,0.9954039956403901,0.9965220946109291,0.9947607853251775,0.14733713538743812,0.9971213407538172,0.878405693459352,0.8333509135415407,0.9367713129143244,0.7627622341461348,0.16703630583408904
101,0.9998421218819071,0.9963302207161233,0.9959631069762219,0.9967414539571235,0.9956102599069804,0.14514063272510325,0.9970699361222599,0.8736579059669022,0.8363919983983888,0.9225725392643034,0.7794576268058596,0.16393143412224706
102,0.9997894958425428,0.9940867900672731,0.9944684378424014,0.9940040639771522,0.9954695601724798,0.14283563897410465,0.9971470430695959,0.8895563523146232,0.8317179128925573,0.9604690104273341,0.7398326533364726,0.16349761954746633
103,0.999828965296784,0.9963463250743303,0.9956736981009273,0.9969608895892332,0.9948448929557322,0.14055570714436835,0.9973269592800464,0.8776819094857349,0.8506188474829748,0.9165610022879077,0.811093327045122,0.15763774613547038
104,0.9998684349015893,0.9971847108960993,0.9968997689124572,0.9974235733011348,0.9966304137849542,0.13822403285092097,0.9972241501379581,0.8693503557809976,0.8474033694255385,0.9049237287488492,0.8162584171420298,0.15637043799517422
105,0.9998815914114304,0.9963228053236595,0.9967380431737037,0.9961369298355365,0.9976345026521931,0.13604228729737983,0.9969414245433666,0.8513673980850008,0.8224603015997729,0.8867639463237756,0.7800481953191222,0.15500888963765597
106,0.9998289653720661,0.9962956900973531,0.9962135337425676,0.9964178442867188,0.99634465638267,0.13393709380028687,0.9972241500169319,0.8802405868655234,0.8467256212027987,0.9265925734664553,0.7956460054410305,0.15243612603396756
107,0.9996053047047679,0.9886552140331559,0.9884686198514105,0.9892120742757701,0.9888665938349777,0.13241013447280534,0.9971470430695959,0.879512843772067,0.8312936270203571,0.9348287102704697,0.7553682744902868,0.1510178079508772
108,0.9995658351752447,0.9893635500356933,0.9889212759805095,0.9900168308570829,0.988923601897914,0.13059357180995398,0.9976096848746379,0.8957001172709116,0.8672634667823464,0.9356930425770866,0.8249574152543403,0.14584270994158052
109,0.9997631828228607,0.9923626741802375,0.9922243990956853,0.9928011832494709,0.992452407658646,0.12831087643197306,0.9977124940167262,0.913770437887095,0.8696404067875042,0.9651688653127871,0.8002361940795878,0.14392709816697416
110,0.9996974002736554,0.9896581923380712,0.9914939737222079,0.9887960546582062,0.995156810805868,0.1264681084256601,0.9968129130854996,0.86824378988549,0.8004151026242424,0.9534505647581893,0.6908671633207639,0.15040162714427502
111,0.9999079044311125,0.9969267255820019,0.9974912252567678,0.9966209984969973,0.9985933371085065,0.12426136182039842,0.9973012569642677,0.8912889713996769,0.8482621950271285,0.9413353956774879,0.7815203396155123,0.1441917387415266
112,0.9997237132933375,0.9930902924516077,0.9927588656643493,0.9935108084839753,0.9926635799201184,0.12283418411948709,0.9974811732957446,0.8855251416341468,0.861537263317845,0.9200268704760619,0.8267903575340925,0.1390812518810697
113,0.9998158087869429,0.9954849574995247,0.9951652085363282,0.9958086281798411,0.9949380462953334,0.12090811348958287,0.997429768543161,0.8916667561445644,0.8534068969314693,0.9388340284692805,0.7949880263924087,0.1387465541813838
114,0.999802652352384,0.9950007266489383,0.9951406534490254,0.9950184936009512,0.9956987893100839,0.11943638192836943,0.9973526615958251,0.9022743621996233,0.8529851108542029,0.9600199132864357,0.7745071159058187,0.1385232800407215
115,0.999802652352384,0.995280717237537,0.994993312021843,0.9955998862270254,0.9948401118363723,0.11771884602068625,0.9972498523327105,0.8788730994215063,0.8432716403458032,0.9210529231797189,0.7886797805429562,0.13778774907848046
116,0.9998421218819071,0.9945179713097337,0.9951294016780358,0.9943464596564362,0.9964937564009504,0.11595820326821928,0.9972755546484892,0.878678562901151,0.854703324939584,0.914165028849971,0.8206283289023905,0.133108266551842
117,0.9998815914114304,0.9965859307024231,0.9967443371632139,0.9965811451288691,0.9972188403739163,0.11412699612181207,0.9966072945592704,0.8156540687892408,0.8187681157075378,0.8239609540101694,0.8338301667629207,0.1329117226661773
118,0.999802652352384,0.9940438756264206,0.9941146223435413,0.9942016284373695,0.9945872039521899,0.11288483977496605,0.9974040662273824,0.897355178350055,0.8525455038353322,0.9522129384058309,0.7819433265669686,0.13314859926329853
119,0.999802652352384,0.9956376124602746,0.9952223677093663,0.9960086225472102,0.9948460802054759,0.11106598059160686,0.9973783639116037,0.8921275788689155,0.8578699156601746,0.9342063389848559,0.8068159869189226,0.12852260336495494
120,0.999815808862225,0.9954221444987659,0.9951903115647829,0.9957627004453375,0.9951284790199665,0.1097628523043464,0.9972755546484892,0.882279938318914,0.8462423622894665,0.9257152721208838,0.7913069508920569,0.12698247300797827
121,0.9998421218819071,0.9951365497059326,0.9956489376690046,0.9949712007500701,0.9967816253170667,0.10804898341465417,0.9971984477011532,0.8785743809862843,0.8347372439644382,0.930990497127214,0.7667941366875215,0.1267206617509537
122,0.9996974002736554,0.9919280576625632,0.9923042435480939,0.9918561505212393,0.9934323644803682,0.1067558440473215,0.9972241500169319,0.889196142218397,0.8362028344369913,0.9572783312372392,0.7513472892365637,0.1277629737363679
123,0.9998552783917483,0.9957904440643235,0.9960787814989202,0.9957257628051899,0.9968123653288603,0.10511775341313483,0.9972498523327105,0.885668373093816,0.8394309756465183,0.943408548876367,0.7674051173167101,0.12563168892671028
124,0.9998684349015893,0.9967099872592524,0.9968349228920579,0.9966938254482156,0.9972558518909502,0.10349136230387496,0.9974554708589397,0.8883063991573447,0.8607568925126288,0.923934076066882,0.8202627854658282,0.12058353228745147
125,0.999802652352384,0.9933874879231165,0.9937972496489628,0.9934006050478444,0.994879904978778,0.10219566589038054,0.9972498523327105,0.880943428487452,0.8412815917980442,0.9340453990965988,0.7800372756783411,0.1222310263599283
126,0.9999079044311125,0.997362355899339,0.9976017655554401,0.9972596188091426,0.9981526667012025,0.10067059344105966,0.9973269594010726,0.88017292890509,0.8513362645569778,0.9221147428157718,0.8088055911197001,0.12007809644895079
